50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,"[39.6, 63.4]",,,,,,,,,,,,,1.261172,,,,,,,,,,,,,,417ff005-f8f8-4fde-b656-77285b2f9cda,661,,"[43.6, 61.5]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Harry Kane,10955.0,Center Forward,33,Tottenham Hotspur,38,"['48ee1c7c-bb01-415c-9398-dadb105d8994', '4d9c73dc-2bc9-4069-8d6a-37c89f74ebea', 'bcf94e2c-6e05-4a48-8196-70feaeeaaeea']",4,,,,,,,,,,,,,,Tottenham Hotspur,00:19:04.408,Carry,True
,,,,,"[42.6, 50.0]",,,,,,,,,,,,,1.185207,,,,,,,,,,,,,,5583a898-94d9-4d4e-8271-07a240adaddf,665,,"[39.8, 55.0]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Dannemann Eriksen,3043.0,Right Wing,33,Tottenham Hotspur,38,"['991c6772-04e9-45eb-8e1e-b371557e981f', 'a6c30ae6-91c4-44d3-ba35-c6992858f28c', 'c357ab03-1d4e-457f-9ea5-2256c9a2a241', 'ff391cb9-3b80-4ea7-8046-1142b36fdc4d']",6,,,,,,,,,,,,,,Tottenham Hotspur,00:19:06.590,Carry,True
,,,,,"[96.6, 51.8]",,,,,,,,,,,,,3.046786,,,,,,,,,,,,,,3fa24450-1025-4286-a424-84f6c4d968ad,669,,"[72.6, 48.3]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Heung-Min Son,3083.0,Left Wing,33,Tottenham Hotspur,38,"['00eede2d-a86b-42d4-8e38-6f7595ae064c', '13f99e12-ab69-4815-9e3c-9644980caffa', 'b8d60576-5418-4256-bcde-e58ec3407480']",9,,,,,,,,,,,,,,Tottenham Hotspur,00:19:09.227,Carry,True
,,,,,"[26.3, 15.6]",,,,,,,,,,,,,1.049791,,,,,,,,,,,,,,e8a82e65-7c0d-4b8a-9ccb-0fbc35d08775,675,,"[26.1, 14.6]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Trent Alexander-Arnold,3664.0,Right Back,33,Tottenham Hotspur,38,"['b890f6f1-fc65-4a39-b3eb-4804e0d81353', 'eacd335e-1229-4fad-aa3d-d791f7250309']",15,,,,,,,,,,,,,,Liverpool,00:19:15.567,Carry,
,,,,,"[76.4, 43.4]",,,,,,,,,,,,,2.751137,,,,,,,,,,,,,,64395487-79ba-410b-aaa2-49ffcd41117f,680,,"[69.2, 47.8]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Harry Winks,3082.0,Left Center Midfield,33,Tottenham Hotspur,38,"['04040efa-1dce-46c3-a0d0-b445f1f7cd7a', '49e5fef6-f700-4df9-984c-08bcc6c874e1', 'c877f512-f362-4e2c-8414-4387ef8b8c5b']",18,,,,,,,,,,,,,,Tottenham Hotspur,00:19:18.660,Carry,True
,,,,,"[84.2, 46.8]",,,,,,,,,,,,,0.123786,,,,,,,,,,,,,,973b3e07-daae-477c-9fd6-997217289710,685,,"[84.8, 48.1]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bamidele Alli,3094.0,Center Attacking Midfield,33,Tottenham Hotspur,38,"['2dffd96a-62c8-4828-9960-a7abda562b03', '39586bcd-c2c1-40b2-b747-050e7c188205', '6d320736-1595-436b-9d14-6f8637189b25']",22,,,,,,,,,,,,,,Tottenham Hotspur,00:19:22.465,Carry,True
,,,,,"[78.3, 49.3]",,,,,,,,,,,,,1.728448,,,,,,,,,,,,,,51979147-8106-4d9f-af33-b0b21b9ab3b1,688,,"[75.1, 50.0]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moussa Sissoko,3091.0,Right Defensive Midfield,33,Tottenham Hotspur,38,"['42b4821e-0178-423b-8613-364ade8205e7', '5738194f-5711-4b20-a0bd-10237dc6e6a5', 'fe25c167-945f-4e5a-ac47-2fc0b14831ba']",23,,,,,,,,,,,,,,Tottenham Hotspur,00:19:23.332,Carry,True
,,,,,"[89.0, 56.7]",,,,,,,,,,,,,1.271998,,,,,,,,,,,,,,74274dce-6091-4a9d-8ef7-ac9bf2015270,692,,"[86.9, 57.1]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bamidele Alli,3094.0,Center Attacking Midfield,33,Tottenham Hotspur,38,"['320ecd44-ebc1-4b92-abe5-008d92494c80', 'a43c7f73-4b55-4473-a95c-0335108338b7']",25,,,,,,,,,,,,,,Tottenham Hotspur,00:19:25.947,Carry,
,,,,,"[85.8, 43.4]",,,,,,,,,,,,,1.613239,,,,,,,,,,,,,,ebfbc529-37c1-4786-b2bd-7a0483de9677,695,,"[86.7, 40.7]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Harry Winks,3082.0,Left Center Midfield,33,Tottenham Hotspur,38,"['81189397-6fa6-4a06-8298-23c495604689', 'ac13d6f1-9d76-466e-a9ca-7f0adea5c903', 'c4249396-1d19-48b1-8f3b-3e75bd39a0b6']",28,,,,,,,,,,,,,,Tottenham Hotspur,00:19:28.174,Carry,True
,,,,,"[88.8, 51.0]",,,,,,,,,,,,,0.335931,,,,,,,,,,,,,,5b2c0255-e817-4181-8851-d6f14b0b6e29,699,,"[88.4, 50.0]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bamidele Alli,3094.0,Center Attacking Midfield,33,Tottenham Hotspur,38,"['08206879-a24f-4ab5-a47b-bc51bf9820b6', '7ce3362e-090d-440e-8a42-786507d09fa4']",30,,,,,,,,,,,,,,Tottenham Hotspur,00:19:30.563,Carry,
,,,,,"[94.0, 32.9]",,,,,,,,,,,,,1.345741,,,,,,,,,,,,,,f23ce707-1fa1-4a13-bc4a-3a68fc036c51,702,,"[93.4, 39.0]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Dannemann Eriksen,3043.0,Right Wing,33,Tottenham Hotspur,38,"['3c1759f8-53e5-4b03-a7a2-47c2ec1abf7a', 'b11f9cf2-d5fe-4a96-a9c0-9bc8b19179a0', 'e0f2f064-84be-4c0e-a9f6-9fbff30c8795']",31,,,,,,,,,,,,,,Tottenham Hotspur,00:19:31.725,Carry,True
,,,,,"[8.4, 45.5]",,,,,,,,,,,,,1.352933,,,,,,,,,,,,,,2df98ab9-138c-4a25-8c68-a6fc7e504db8,707,,"[14.5, 49.3]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,33,Tottenham Hotspur,38,"['27b9b6e4-305a-4a04-b2e9-3c42104f10f4', '90a1de00-2d21-4521-a9f9-1d4861da5fa8']",33,,,,,,,,,,,,,,Liverpool,00:19:33.819,Carry,
,,,,,"[97.6, 10.7]",,,,,,,,,,,,,0.10646,,,,,,,,,,,,,,da739ea0-bad4-45d5-913c-1d6f8ff147e4,712,,"[98.0, 11.1]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,34,Tottenham Hotspur,38,"['2de78271-8899-4f27-af04-bdf86a51b19f', '922ac5f0-04fd-47e4-95af-043f6a6ac4ba', 'e88abd06-b764-4a10-bf37-a9df34f49f82']",42,,,,,,,,,,,,,,Tottenham Hotspur,00:19:42.384,Carry,True
,,,,,"[103.9, 3.1]",,,,,,,,,,,,,2.030327,,,,,,,,,,,,,,c2a1e290-4918-4077-83d2-73eede98fc67,715,,"[104.6, 2.0]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Right Wing,34,Tottenham Hotspur,38,"['0945763f-422d-4126-9463-3aa47b85f9d8', '5e450efb-a982-43e5-97fc-a3456228d167', '60c23890-d596-472c-a143-05e0031ec7ae']",43,,,,,,,,,,,,,,Tottenham Hotspur,00:19:43.715,Carry,True
,,,,,"[11.8, 42.8]",,,,,,,,,,,,,3.117428,,,,,,,,,,,,,,dce9f7ca-0b5a-4ba4-a76e-6b0ceda8b9ab,720,,"[3.1, 41.1]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alisson Ramsés Becker,5547.0,Goalkeeper,35,Liverpool,24,"['1b8c8974-4986-462e-93af-d7b4e8483ee8', '85c470b3-fd12-4f0c-a899-293ed5dfb125']",47,,,,,,,,,,,,,,Liverpool,00:19:47.189,Carry,
,,,,,"[35.7, 16.7]",,,,,,,,,,,,,1.693428,,,,,,,,,,,,,,4687c928-d484-4f4f-97bd-b682f2ebfbc1,723,,"[25.8, 19.2]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrew Robertson,3655.0,Left Back,35,Liverpool,24,"['b17d70df-f55d-4a90-9a52-b9c16f3ea3b7', 'eb647d0f-cd5a-446b-8e38-ed2498ebcb4e']",52,,,,,,,,,,,,,,Liverpool,00:19:52.328,Carry,
,,,,,"[65.6, 17.1]",,,,,,,,,,,,,4.58409,,,,,,,,,,,,,,57a373fc-eb08-49a3-aa8e-d1ab8e11acb7,726,,"[42.7, 30.6]",22912,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Georginio Wijnaldum,3567.0,Left Center Midfield,35,Liverpool,24,"['2704f1ec-5a74-489d-bf67-dcd6afeecb85', 'b6849d42-5149-4a19-88b3-1df2990500be']",55,,,,,,,,,,,,,,Liverpool,00:19:55.287,Carry,
,,,,,"[69.3, 20.1]",,,,,,,,,,,,,2.580384,,,,,,,,,,,,,,0d80de73-b9b5-4806-a782-b8a3bb828c78,729,,"[68.9, 21.3]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sadio Mané,3629.0,Left Wing,35,Liverpool,24,"['3bd09f89-ac9a-4a42-b05c-f93a2065dd52', '64b7eb08-b89d-4114-a00e-a00960dc2fbb']",0,,,,,,,,,,,,,,Liverpool,00:20:00.705,Carry,
,,,,,"[70.0, 12.9]",,,,,,,,,,,,,1.63774,,,,,,,,,,,,,,e70a22d0-75f6-4e34-9024-3fec51b6c4bf,732,,"[70.2, 14.4]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Georginio Wijnaldum,3567.0,Left Center Midfield,35,Liverpool,24,"['11baeb1b-d280-4d9d-8abe-e39f80a30f91', '43686094-febe-4f7b-ad1c-9db351786ffa']",4,,,,,,,,,,,,,,Liverpool,00:20:04.230,Carry,
,,,,,"[58.4, 5.6]",,,,,,,,,,,,,0.902434,,,,,,,,,,,,,,f0418c52-1fce-4b14-b03e-e15a1c0df71d,735,,"[59.7, 5.6]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrew Robertson,3655.0,Left Back,35,Liverpool,24,"['46483f28-9f91-4537-a8da-6abccca7d4b3', '987ec81b-4b64-455e-aaae-6e48b1c3f4c0']",7,,,,,,,,,,,,,,Liverpool,00:20:07.043,Carry,
,,,,,"[28.4, 31.0]",,,,,,,,,,,,,2.76285,,,,,,,,,,,,,,8c4f4e1e-dcd6-42bd-a44f-25ab6e9b2988,738,,"[33.0, 29.3]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Virgil van Dijk,3669.0,Left Center Back,35,Liverpool,24,"['5763b065-8232-45ae-9222-0ac252eeb315', 'b87ee029-fb61-4beb-9698-5cad9833a060']",10,,,,,,,,,,,,,,Liverpool,00:20:10.414,Carry,
,,,,,"[15.5, 43.2]",,,,,,,,,,,,,0.039958,,,,,,,,,,,,,,370fa5be-c783-4686-903a-1baab07cf965,741,,"[14.1, 44.0]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alisson Ramsés Becker,5547.0,Goalkeeper,35,Liverpool,24,"['5285a178-ef81-4b1f-8fc1-fdccd9b164e7', 'c91cb0dc-f89a-4a0b-b524-605fa158cd7a']",15,,,,,,,,,,,,,,Liverpool,00:20:15.019,Carry,
,,,,,"[35.3, 29.7]",,,,,,,,,,,,,3.694305,,,,,,,,,,,,,,0a618652-c09d-4bc7-99be-92bf796c68f0,744,,"[22.3, 24.3]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Virgil van Dijk,3669.0,Left Center Back,35,Liverpool,24,"['14e08492-1e74-441d-9b8b-45d98a06458d', '821d54f8-3637-4456-bf4e-d70bdaa3d8b0']",16,,,,,,,,,,,,,,Liverpool,00:20:16.375,Carry,
,,,,,"[64.1, 61.3]",,,,,,,,,,,,,2.014381,,,,,,,,,,,,,,746f02f4-748c-4e37-bcd7-ced3f522c4e5,747,,"[54.8, 53.7]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordan Brian Henderson,3532.0,Right Center Midfield,35,Liverpool,24,"['19009544-29a2-4c3f-8834-d3bc8ac1b992', 'c32772ea-0784-478f-ab4a-f6d1b45a57d3']",21,,,,,,,,,,,,,,Liverpool,00:20:21.548,Carry,
,,,,,"[91.4, 66.9]",,,,,,,,,,,,,3.079179,,,,,,,,,,,,,,72b8dcd4-482d-4550-ab59-26f61cf4b647,750,,"[76.1, 77.9]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Salah,3531.0,Right Wing,35,Liverpool,24,"['c016b975-4f1e-4d53-a6c6-05ca1bca3956', 'ebc912d3-ea93-4fbb-8347-1ff4c2b75a59']",24,,,,,,,,,,,,,,Liverpool,00:20:24.928,Carry,
,,,,,"[93.1, 52.4]",,,,,,,,,,,,,0.120041,,,,,,,,,,,,,,e4ebd68f-a316-4013-bf3e-3512a11aae69,753,,"[92.5, 52.8]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,35,Liverpool,24,"['187df48f-eb6d-4f29-8595-88efee955ce4', '7a2edf8f-fd6d-409c-ae81-5f43090d10f7']",28,,,,,,,,,,,,,,Liverpool,00:20:28.828,Carry,
,,,,,"[95.2, 47.2]",,,,,,,,,,,,,1.461709,,,,,,,,,,,,,,6756f294-3db9-4576-819c-e286efc1aa93,757,,"[92.3, 56.8]",22912,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Salah,3531.0,Right Wing,35,Liverpool,24,"['8fb3106d-10fb-42c6-bcf6-2ea34c7ff9a3', 'bf6ab944-076d-454a-a3ab-5660dabc2ffa', 'c27565f9-75e0-4a35-8359-750dbcc96678']",29,,,,,,,,,,,,,,Liverpool,00:20:29.623,Carry,True
,,,,,"[113.0, 59.5]",,,,,,,,,,,,,2.417327,,,,,,,,,,,,,,1b37cb22-b30d-4888-8b62-0a6b2bbb53f2,767,,"[115.8, 67.1]",22912,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Salah,3531.0,Right Wing,37,Liverpool,24,"['1785a15c-ca0e-4c5b-9eb6-086117d98623', '4004264d-14a1-4e0d-b01d-a5d025e26c17', 'f2dd28a9-b9aa-4505-9cf1-028a53e6acb2']",50,,,,,,,,,,,,,,Liverpool,00:21:50.964,Carry,True
,,,,,"[21.5, 75.2]",,,,,,,,,,,,,1.007014,,,,,,,,,,,,,,1a1d43dc-ee6a-4d34-b1e4-ceaee049e577,773,,"[20.9, 73.3]",22912,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,38,Tottenham Hotspur,38,"['045901bf-a9f6-49bd-9ec5-816c3e72df1d', 'd98c0d57-a437-4d6b-81f1-24cca0bb52e0', 'f225e02c-2d79-4965-b9d0-1d4016fefff5']",19,,,,,,,,,,,,,,Tottenham Hotspur,00:22:19.558,Carry,True
,,,,,"[104.7, 21.1]",,,,,,,,,,,,,1.300615,,,,,,,,,,,,,,5fee3954-d12d-48cf-9f01-3b83d112ddeb,777,,"[104.0, 10.4]",22912,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,38,Tottenham Hotspur,38,"['0a9185fc-7271-4d76-9773-d667e048824f', '0f63dd89-f12e-424f-9005-779952dcc57b', '2b421277-6888-49ce-8a6f-562c7f6f798d']",21,,,,,,,,,,,,,,Liverpool,00:22:21.306,Carry,True
,,,,,"[28.5, 68.7]",,,,,,,,,,,,,1.1003,,,,,,,,,,,,,,2551df69-35d4-4620-911e-5a60606043ff,783,,"[28.9, 64.5]",22912,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Right Wing,38,Tottenham Hotspur,38,"['4c5bcc96-ffd9-49d0-a6f4-7cd93638583a', '859d2a34-14a1-45ea-ac75-6c095c6f6904', 'eade48cc-0167-44c1-bcd2-b75c14184423']",26,,,,,,,,,,,,,,Tottenham Hotspur,00:22:26.710,Carry,True
,,,,,"[78.6, 7.2]",,,,,,,,,,,,,0.039898,,,,,,,,,,,,,,cdaf47e5-096d-4345-8dae-ca0696dbbb1a,789,,"[77.8, 7.7]",22912,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Back,39,Liverpool,24,"['8578dd4f-872f-40b1-9deb-5703201b2927', 'fb1a61ee-3231-4887-8d98-f98c99b892b0']",30,,,,,,,,,,,,,,Liverpool,00:22:30.023,Carry,
,,,,,"[91.6, 15.9]",,,,,,,,,,,,,0.468117,,,,,,,,,,,,,,a088759b-10d7-4cf2-890b-7156387d5601,792,,"[91.6, 15.9]",22912,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,39,Liverpool,24,"['1326b170-c323-4862-b3bf-17320ec39325', '86b9851b-54b8-44e0-8877-a5bbd3a4fa22']",30,,,,,,,,,,,,,,Liverpool,00:22:30.739,Carry,
,,,,,"[98.6, 20.5]",,,,,,,,,,,,,1.967076,,,,,,,,,,,,,,6e1f8af4-9cf4-4c9e-a22c-8cf182f929d4,795,,"[87.0, 10.2]",22912,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Left Wing,39,Liverpool,24,"['11cf9128-5780-42aa-a9cd-097c3bff2116', '89754892-3ab8-4806-9cae-3995d71f4cc4']",31,,,,,,,,,,,,,,Liverpool,00:22:31.868,Carry,
,,,,,"[109.1, 11.4]",,,,,,,,,,,,,2.962663,,,,,,,,,,,,,,acfc7c10-28e7-4164-b88e-ee8677c281fa,798,,"[107.0, 10.6]",22912,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Center Midfield,39,Liverpool,24,"['7c53f7ec-41f3-47be-b58b-f05ded0faec0', 'b4d5538c-267b-434e-92f7-c23e22183d05']",34,,,,,,,,,,,,,,Liverpool,00:22:34.791,Carry,
,,,,,"[101.7, 4.1]",,,,,,,,,,,,,0.039959,,,,,,,,,,,,,,1c81a2ec-ae73-428a-a3df-902ad7288a0c,801,,"[103.2, 3.7]",22912,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Back,39,Liverpool,24,"['87665425-d781-4921-80ee-ef43e84f92b2', 'd89a1f19-2564-4049-8515-07e9bf8697ac']",39,,,,,,,,,,,,,,Liverpool,00:22:39.056,Carry,
,,,,,"[9.8, 11.1]",,,,,,,,,,,,,0.555088,,,,,,,,,,,,,,ab23db68-e575-4c59-872e-1ad386122df2,811,,"[11.2, 9.8]",22912,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Left Wing,40,Liverpool,24,"['9be5fa97-9cb8-4bb7-812c-576920de0ab9', 'db146217-99e0-4c47-894a-8961ae7d7e2c']",7,,,,,,,,,,,,,,Tottenham Hotspur,00:23:07.186,Carry,
,,,,,"[92.0, 61.0]",,,,,,,,,,,,,1.389527,,,,,,,,,,,,,,3c797a4b-33f4-4666-9d2b-de3ee0a8866b,815,,"[92.3, 53.5]",22912,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Left Center Midfield,40,Liverpool,24,"['b5f87f7a-45dc-4e5d-8eb2-c271ec6b9325', 'da303db3-f136-4d4a-b399-34e422148721']",9,,,,,,,,,,,,,,Liverpool,00:23:09.447,Carry,
,,,,,"[87.8, 62.3]",,,,,,,,,,,,,0.477746,,,,,,,,,,,,,,ccef2ce4-a4ff-4c23-8745-cedb0ca76eb7,818,,"[88.1, 65.0]",22912,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fábio Henrique Tavares,3247.0,Center Defensive Midfield,40,Liverpool,24,"['0f55d614-2e2e-41d8-9ab3-13ab11a5a08a', '13845de0-65ec-403d-a160-3e291c437b10']",11,,,,,,,,,,,,,,Liverpool,00:23:11.344,Carry,
,,,,,"[92.7, 22.0]",,,,,,,,,,,,,1.969446,,,,,,,,,,,,,,5e825597-8b91-4f25-ba51-282612f7836b,821,,"[84.5, 22.2]",22912,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Robertson,3655.0,Left Back,40,Liverpool,24,"['55ad3904-ef60-4b28-b436-cd98f18a727a', '8eb78fcc-f0d2-4be7-8452-8fed6754508f']",14,,,,,,,,,,,,,,Liverpool,00:23:14.292,Carry,
,,,,,"[117.9, 20.5]",,,,,,,,,,,,,5.702852,,,,,,,,,,,,,,e249f76f-36ef-4a3c-8e05-a263698b146c,824,,"[102.8, 9.8]",22912,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Left Wing,40,Liverpool,24,"['6afa3ad9-2e2a-4e8f-b05b-20b125c6a7d9', '6b5fa10c-0fc2-4616-8f1c-d04ab669d99c', '876a02fa-f031-4dce-8a79-3555219e85c9']",17,,,,,,,,,,,,,,Liverpool,00:23:17.144,Carry,True
,,,,,"[116.8, 24.1]",,,,,,,,,,,,,0.079981,,,,,,,,,,,,,,ca33709d-b7f1-4357-9590-e3432a6540d5,831,,"[116.0, 23.8]",22912,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordan Brian Henderson,3532.0,Right Center Midfield,41,Liverpool,24,"['838f94a2-b504-4a6c-9f7a-f325084bc108', 'bb1c3c6c-ce45-4680-8bbc-258f6a2484c0']",52,,,,,,,,,,,,,,Liverpool,00:23:52.806,Carry,
,,,,,"[91.7, 20.7]",,,,,,,,,,,,,0.040023,,,,,,,,,,,,,,32742c79-26a0-4ee5-8dec-10b476243815,834,,"[90.6, 18.2]",22912,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrew Robertson,3655.0,Left Back,41,Liverpool,24,"['4e2dba29-644f-4967-9bfa-bbc95bc028ad', 'd77de9cb-c885-4181-a9c6-e959fa557592']",55,,,,,,,,,,,,,,Liverpool,00:23:55.083,Carry,
,,,,,"[27.0, 33.8]",,,,,,,,,,,,,3.690234,,,,,,,,,,,,,,ad91e349-0aef-4e2a-9d39-8beadfd7d985,842,,"[27.0, 33.8]",22912,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,42,Tottenham Hotspur,38,"['620a7be0-5274-4681-bbb9-eba4058e51bf', 'c6092bb0-1fd8-4b4d-ab0f-58de6d856e38']",54,,,,,,,,,,,,,,Tottenham Hotspur,00:24:54.071,Carry,
,,,,,"[26.0, 49.1]",,,,,,,,,,,,,0.326946,,,,,,,,,,,,,,f7e31f51-e059-404d-8dda-0c32135af059,845,,"[25.1, 49.7]",22912,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,42,Tottenham Hotspur,38,"['50f5b973-2609-4356-aeb9-68ddb3906d14', 'f3b4d2ca-937b-46dd-8562-55e3edebd00a']",59,,,,,,,,,,,,,,Tottenham Hotspur,00:24:59.105,Carry,
,,,,,"[3.3, 40.5]",,,,,,,,,,,,,1.33272,,,,,,,,,,,,,,c8df9e46-680a-4d16-a24b-39f98726cea5,848,,"[3.5, 39.7]",22912,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,42,Tottenham Hotspur,38,"['407d0074-7d84-467c-b949-1f98df79dccb', '65153a30-c951-4df9-8bbe-9af1516758b8', '9fb58d9b-5e5b-4d85-aa7b-a83b62073130']",0,,,,,,,,,,,,,,Tottenham Hotspur,00:25:00.924,Carry,True
,,,,,"[47.0, 75.8]",,,,,,,,,,,,,1.038954,,,,,,,,,,,,,,161690eb-9733-4ca6-9d0a-bcb9e22cecb4,852,,"[37.1, 75.0]",22912,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kieran Trippier,3308.0,Right Back,42,Tottenham Hotspur,38,"['06f25faf-2ddc-49fe-a984-b072182e149f', '985a058f-0179-411a-a274-8c7594660b5e', 'eb15825e-6cf6-4b6b-9153-4124e21313ad']",4,,,,,,,,,,,,,,Tottenham Hotspur,00:25:04.960,Carry,True
,,,,,"[46.1, 66.8]",,,,,,,,,,,,,3.042104,,,,,,,,,,,,,,0051d66a-3a13-4e59-ad9c-ad24592ddd09,856,,"[53.5, 64.9]",22912,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Right Wing,42,Tottenham Hotspur,38,"['973d3950-5ea0-41a0-a3a4-17301a0fa9a6', 'e18e3d75-39a5-458a-a1a2-d676100d548e']",6,,,,,,,,,,,,,,Tottenham Hotspur,00:25:06.921,Carry,
,,,,,"[28.5, 51.0]",,,,,,,,,,,,,0.965503,,,,,,,,,,,,,,8b387d36-dcca-4593-a083-4efb2eaab8b4,859,,"[28.1, 60.7]",22912,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,42,Tottenham Hotspur,38,"['4f441d99-3bce-4bbd-8326-2cf0f2a6998a', 'efbba910-0e0a-40c3-b3be-d00862857c6a']",11,,,,,,,,,,,,,,Tottenham Hotspur,00:25:11.609,Carry,
,,,,,"[42.1, 11.9]",,,,,,,,,,,,,4.216627,,,,,,,,,,,,,,82aefb09-35ad-4673-8f3d-218f48012060,862,,"[32.9, 30.2]",22912,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,42,Tottenham Hotspur,38,"['df20efed-53ff-4f5a-8bde-6e28e0b4baf9', 'e051e755-6d90-47eb-bf12-b082daabeeeb']",14,,,,,,,,,,,,,,Tottenham Hotspur,00:25:14.752,Carry,
